iso3,country,disaggregation,disagg.value,region,subregion,section,stunting_2000,stunting_2001,stunting_2002,stunting_2003,stunting_2004,stunting_2005,stunting_2006,stunting_2007,stunting_2008,stunting_2009,stunting_2010,stunting_2011,stunting_2012,stunting_2013,stunting_2014,stunting_2015,stunting_2016,stunting_2017,stunting_2018,stunting_2019,stunting_2020,wasting_2000,wasting_2001,wasting_2002,wasting_2003,wasting_2004,wasting_2005,wasting_2006,wasting_2007,wasting_2008,wasting_2009,wasting_2010,wasting_2011,wasting_2012,wasting_2013,wasting_2014,wasting_2015,wasting_2016,wasting_2017,wasting_2018,wasting_2019,wasting_2020,overweight_2000,overweight_2001,overweight_2002,overweight_2003,overweight_2004,overweight_2005,overweight_2006,overweight_2007,overweight_2008,overweight_2009,overweight_2010,overweight_2011,overweight_2012,overweight_2013,overweight_2014,overweight_2015,overweight_2016,overweight_2017,overweight_2018,overweight_2019,overweight_2020,coexistence_2000,coexistence_2001,coexistence_2003,coexistence_2005,coexistence_2007,coexistence_2008,coexistence_2009,coexistence_2010,coexistence_2011,coexistence_2012,coexistence_2013,coexistence_2014,coexistence_2015,coexistence_2016,coexistence_2017,coexistence_2018,coexistence_2019,coexistence_2020,lbw_2000,lbw_2001,lbw_2002,lbw_2003,lbw_2004,lbw_2005,lbw_2006,lbw_2007,lbw_2008,lbw_2009,lbw_2010,lbw_2011,lbw_2012,lbw_2013,lbw_2014,lbw_2015
SUR,Suriname,sex,Male,Latin America and the Caribbean,South America,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,sex,Male Projection,Latin America and the Caribbean,South America,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,wealth,Highest,Latin America and the Caribbean,South America,Child (under-5) nutrition status,4.75,,,,,,4.42,,,,5.51,,,,,,,,4.67,,,5.45,,,,,,5.75,,,,3.47,,,,,,,,6.75,,,4.81,,,,,,6.6,,,,5.6,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,wealth,Lowest,Latin America and the Caribbean,South America,Child (under-5) nutrition status,23.86,,,,,,16.79,,,,13.44,,,,,,,,11.6,,,5.45,,,,,,3.39,,,,4,,,,,,,,3.63,,,2.89,,,,,,2.83,,,,3.08,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,wealth,Middle,Latin America and the Caribbean,South America,Child (under-5) nutrition status,7.74,,,,,,7.93,,,,5.06,,,,,,,,6.9,,,7.12,,,,,,6.58,,,,5.97,,,,,,,,6.44,,,2.01,,,,,,4.57,,,,6.03,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,wealth,Second highest,Latin America and the Caribbean,South America,Child (under-5) nutrition status,9.03,,,,,,6.94,,,,6.63,,,,,,,,6.39,,,8.44,,,,,,6.26,,,,5.22,,,,,,,,6.56,,,3.82,,,,,,4.42,,,,4.59,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUR,Suriname,wealth,Second lowest,Latin America and the Caribbean,South America,Child (under-5) nutrition status,15.58,,,,,,10.39,,,,8.25,,,,,,,,7.74,,,8.1,,,,,,4.38,,,,6.46,,,,,,,,6.2,,,2.31,,,,,,3.3,,,,2.42,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,all,,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,6.83,6.87,6.95,7.07,7.22,7.38,7.54,7.7,7.83,7.94,8,8.01,7.95,7.82,7.6
SVK,Slovakia,pregnancy,All women,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,pregnancy,Non-pregnant women,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,pregnancy,Pregnant women,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Boys,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Boys Projection,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Female,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Female Projection,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Girls,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Girls Projection,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Male,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovakia,sex,Male Projection,Europe,Eastern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,all,,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,5.72,5.81,5.89,5.96,6.01,6.06,6.1,6.13,6.16,6.17,6.18,6.18,6.18,6.17,6.15
SVN,Slovenia,pregnancy,All women,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,pregnancy,Non-pregnant women,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,pregnancy,Pregnant women,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Boys,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Boys Projection,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Female,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Female Projection,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Girls,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Girls Projection,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Male,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,sex,Male Projection,Europe,Southern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,all,,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46,4.32,4.24,4.21,4.22,4.25,4.28,4.31,4.31,4.27,4.18,4.03,3.78,3.44,2.99,2.41
SWE,Sweden,pregnancy,All women,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,pregnancy,Non-pregnant women,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,pregnancy,Pregnant women,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Boys,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Boys Projection,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Female,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Female Projection,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Girls,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Girls Projection,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Male,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWE,Sweden,sex,Male Projection,Europe,Northern Europe,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,age,0-23 months,Africa,Southern Africa,Child (under-5) nutrition status,35.05,,,,,,26.95,,,,27.18,,,,23.83,,,,,,,2.47,,,,,,4.68,,,,1.64,,,,3.47,,,,,,,19.66,,,,,,13.97,,,,14.54,,,,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,age,24-35 months,Africa,Southern Africa,Child (under-5) nutrition status,40.04,,,,,,37.53,,53.1,,38.84,,,,34.15,,,,,,,2.39,,,,,,1.23,,1,,0,,,,2.02,,,,,,,13.42,,,,,,11.48,,,,9.52,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,age,36-47 months,Africa,Southern Africa,Child (under-5) nutrition status,39.21,,,,,,31.03,,51.9,,33.75,,,,26.81,,,,,,,0.47,,,,,,2.15,,0.2,,0,,,,0.96,,,,,,,13.95,,,,,,9.23,,,,9.52,,,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,age,48-59 months,Africa,Southern Africa,Child (under-5) nutrition status,33.07,,,,,,24.13,,33,,27.56,,,,17.68,,,,,,,0.54,,,,,,1.6,,1.4,,0.56,,,,0,,,,,,,6.95,,,,,,7.06,,,,5.26,,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Free from,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Overweight alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Stunting alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Stunting and overweight,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Wasting alone,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,Wasting and stunting,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,all,,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,11.02,10.93,10.85,10.76,10.7,10.65,10.61,10.59,10.58,10.56,10.52,10.47,10.41,10.36,10.32
SWZ,Eswatini,education,None or primary,Africa,Southern Africa,Child (under-5) nutrition status,40.58,,,,,,33.97,,,,38.63,,,,32.34,,,,,,,1.83,,,,,,3.61,,,,0.98,,,,2.15,,,,,,,13.51,,,,,,8.28,,,,8.33,,,,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,education,Secondary or higher,Africa,Southern Africa,Child (under-5) nutrition status,30.57,,,,,,22.51,,,,24.55,,,,20.93,,,,,,,1.52,,,,,,2.68,,,,0.58,,,,1.91,,,,,,,17.03,,,,,,13.27,,,,12.71,,,,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,location,Rural,Africa,Southern Africa,Child (under-5) nutrition status,38.52,,,,,,30.29,,41.5,,32.89,,,,27.42,,,,,,,1.73,,,,,,2.76,,1.1,,0.65,,,,2.05,,,,,,,14.36,,,,,,10.31,,,,9.74,,,,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,location,Urban,Africa,Southern Africa,Child (under-5) nutrition status,30.38,,,,,,23.81,,38.2,,23.07,,,,18.94,,,,,,,1.11,,,,,,3.55,,0.9,,1.22,,,,1.81,,,,,,,17.05,,,,,,15.2,,,,14.59,,,,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,pregnancy,All women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,pregnancy,Non-pregnant women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,pregnancy,Pregnant women,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Both,Africa,Southern Africa,Child (under-5) nutrition status,36.53,,,,,,29.22,,40.4,,30.94,,,,25.55,,,,,,,1.69,,,,,,2.89,,1.1,,0.76,,,,2,,,,,,,14.93,,,,,,11.11,,,,10.7,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Boys,Africa,Southern Africa,Child (under-5) nutrition status,38.93,,,,,,32.69,,,,34.05,,,,29.19,,,,,,,1.5,,,,,,3.38,,,,0.52,,,,2.33,,,,,,,15.88,,,,,,11.55,,,,10.13,,,,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Boys Projection,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Female,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Female Projection,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Girls,Africa,Southern Africa,Child (under-5) nutrition status,33.97,,,,,,25.82,,,,28.12,,,,21.83,,,,,,,1.88,,,,,,2.41,,,,0.99,,,,1.66,,,,,,,13.94,,,,,,10.69,,,,11.23,,,,8.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Girls Projection,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Male,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,sex,Male Projection,Africa,Southern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,wealth,Highest,Africa,Southern Africa,Child (under-5) nutrition status,17.71,,,,,,16.64,,,,14.01,,,,9.22,,,,,,,1.72,,,,,,2.51,,,,1.17,,,,1.45,,,,,,,19.14,,,,,,14.03,,,,18.1,,,,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,wealth,Lowest,Africa,Southern Africa,Child (under-5) nutrition status,45.6,,,,,,38.68,,,,41.9,,,,30.26,,,,,,,2.15,,,,,,3.09,,,,0.49,,,,2.09,,,,,,,13.29,,,,,,9.77,,,,7.46,,,,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,wealth,Middle,Africa,Southern Africa,Child (under-5) nutrition status,38.35,,,,,,26.7,,,,33.36,,,,27.82,,,,,,,1.88,,,,,,3.62,,,,1.08,,,,1.38,,,,,,,16.04,,,,,,11.57,,,,9.08,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,wealth,Second highest,Africa,Southern Africa,Child (under-5) nutrition status,28.69,,,,,,26.08,,,,26.3,,,,23.29,,,,,,,0.81,,,,,,2.15,,,,0.69,,,,1.77,,,,,,,14.66,,,,,,11.97,,,,10.37,,,,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,wealth,Second lowest,Africa,Southern Africa,Child (under-5) nutrition status,39.27,,,,,,32.48,,,,32.26,,,,31.32,,,,,,,1.7,,,,,,2.92,,,,0.54,,,,2.95,,,,,,,13.59,,,,,,9.53,,,,10.94,,,,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,age,0-23 months,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,age,24-35 months,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,age,36-47 months,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,age,48-59 months,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,all,,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.01,9.41,9.73,9.99,10.19,10.35,10.47,10.57,10.65,10.73,10.82,10.92,11.04,11.2,11.41,11.67
SYC,Seychelles,education,None or primary,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,education,Secondary or higher,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,location,Rural,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,location,Urban,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,pregnancy,All women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,pregnancy,Non-pregnant women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,pregnancy,Pregnant women,Africa,Eastern Africa,Child (under-5) nutrition status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
